CustomerID,total_orders,total_spent,festival_orders,inactive_days,returns_count,discount_usage_rate,app_sessions_per_month,days_since_last_purchase,avg_order_value,seasonal_engagement_ratio,loyalty_score
8236,49,151111,58,261,1,0.72,35,146,3083.8979591836733,1.0,0.95
8237,24,15017,37,318,14,0.62,40,243,625.7083333333334,1.0,0.47
8238,28,83901,47,332,13,0.86,53,357,2996.464285714286,1.0,0.55
8239,65,114000,19,73,6,0.33,38,34,1753.8461538461538,0.2923076923076923,1.26
8240,95,40215,13,350,12,0.29,1,294,423.3157894736842,0.1368421052631579,0.79
8241,98,13583,19,265,3,0.21,3,194,138.60204081632654,0.1938775510204081,1.0
8242,62,164991,55,292,3,0.52,10,164,2661.1451612903224,0.8870967741935484,0.87
8243,31,48025,36,144,7,0.99,52,27,1549.1935483870968,1.0,1.01
8244,30,176326,45,132,9,0.93,30,8,5877.533333333334,1.0,0.94
8245,11,178347,29,147,4,0.46,58,335,16213.363636363636,1.0,0.88
8246,46,58943,42,78,2,0.11,58,129,1281.3695652173913,0.9130434782608696,1.28
8247,51,141586,52,308,12,0.87,28,218,2776.1960784313724,1.0,0.74
8248,57,170488,40,214,14,0.92,16,100,2991.0175438596493,0.7017543859649122,0.88
8249,63,2511,19,32,11,0.17,4,132,39.85714285714285,0.3015873015873015,1.21
8250,42,150714,6,193,5,0.88,53,10,3588.428571428572,0.1428571428571428,1.02
8251,73,83151,4,177,7,0.45,48,97,1139.054794520548,0.0547945205479452,1.13
8252,91,183966,30,287,9,0.01,45,327,2021.604395604396,0.3296703296703296,0.99
8253,96,25225,28,334,0,0.94,57,79,262.7604166666667,0.2916666666666667,1.0
8254,57,152918,14,200,8,0.04,4,325,2682.771929824561,0.2456140350877192,0.94
8255,19,30152,24,2,13,0.03,23,244,1586.9473684210527,1.0,0.88
8256,30,107053,12,52,12,0.96,40,298,3568.4333333333334,0.4,1.03
8257,52,67107,43,257,3,0.21,23,113,1290.5192307692307,0.8269230769230769,0.92
8258,99,182426,23,120,4,0.56,50,285,1842.6868686868688,0.2323232323232323,1.33
8259,23,125387,14,149,9,0.94,15,247,5451.608695652174,0.6086956521739131,0.81
8260,13,158260,23,152,2,0.94,13,191,12173.846153846154,1.0,0.92
8261,68,61910,57,216,8,0.17,1,281,910.4411764705884,0.8382352941176471,0.95
8262,97,43530,25,134,12,0.51,37,213,448.7628865979381,0.2577319587628865,1.22
8263,58,79753,18,255,11,0.01,24,79,1375.051724137931,0.3103448275862069,0.86
8264,55,42999,56,61,5,0.09,44,218,781.8,1.0,1.27
8265,43,7609,23,286,14,0.95,1,3,176.95348837209303,0.5348837209302325,0.64
8266,8,190841,18,62,14,0.42,45,362,23855.125,1.0,0.16
8267,7,179469,41,292,0,0.15,50,158,25638.42857142857,1.0,0.84
8268,68,50322,16,67,8,0.63,45,81,740.0294117647059,0.2352941176470588,1.28
8269,33,6151,47,224,10,0.17,13,134,186.3939393939394,1.0,0.76
8270,15,7406,4,334,4,0.98,57,77,493.73333333333335,0.2666666666666666,0.64
8271,62,63678,3,136,2,0.67,38,297,1027.0645161290322,0.0483870967741935,1.19
8272,79,48062,55,45,3,0.37,17,80,608.379746835443,0.6962025316455697,1.33
8273,31,165028,21,94,11,0.38,56,337,5323.4838709677415,0.6774193548387096,1.02
8274,25,112377,9,289,4,0.92,51,193,4495.08,0.36,0.79
8275,43,54830,20,363,0,0.9,30,201,1275.1162790697674,0.4651162790697674,0.77
8276,99,14133,24,246,9,0.95,20,121,142.75757575757575,0.2424242424242424,1.03
8277,50,13209,5,315,2,0.45,42,242,264.18,0.1,0.87
8278,70,110828,29,291,6,0.85,5,178,1583.2571428571428,0.4142857142857143,0.86
8279,95,75681,28,213,8,0.48,41,77,796.6421052631579,0.2947368421052631,1.12
8280,40,55345,10,255,5,0.63,5,348,1383.625,0.25,0.82
8281,79,43585,10,47,3,0.51,54,149,551.7088607594936,0.1265822784810126,1.41
8282,86,35638,58,92,14,0.61,46,71,414.3953488372093,0.6744186046511628,1.26
8283,69,21645,47,5,3,0.51,55,312,313.69565217391306,0.6811594202898551,1.45
8284,67,19408,45,192,8,0.15,37,151,289.67164179104475,0.6716417910447762,1.05
8285,39,13521,26,102,0,0.11,16,289,346.6923076923077,0.6666666666666666,1.16
8286,35,88414,18,73,5,0.94,21,193,2526.114285714286,0.5142857142857142,1.12
8287,32,129432,21,73,3,0.51,34,350,4044.75,0.65625,1.17
8288,5,124520,27,112,2,0.94,46,343,24904.0,1.0,0.88
8289,29,39221,58,151,10,0.69,50,21,1352.448275862069,1.0,0.92
8290,47,101131,59,262,0,0.09,6,333,2151.723404255319,1.0,0.9
8291,88,153158,3,85,4,0.2,42,354,1740.4318181818182,0.034090909090909,1.34
8292,71,17923,36,57,3,0.77,6,169,252.43661971830983,0.5070422535211268,1.27
8293,67,82761,53,148,9,0.18,10,230,1235.238805970149,0.7910447761194029,1.06
8294,55,8202,56,213,3,0.01,31,85,149.12727272727273,1.0,1.02
8295,6,96675,18,299,7,0.11,6,243,16112.5,1.0,0.04
8296,86,169278,16,280,10,0.48,3,278,1968.3488372093025,0.1860465116279069,0.89
8297,68,151957,49,94,10,0.16,57,302,2234.6617647058824,0.7205882352941176,1.24
8298,78,111443,39,207,1,0.05,44,53,1428.7564102564102,0.5,1.14
8299,73,12218,35,142,10,0.74,55,279,167.36986301369862,0.4794520547945205,1.18
8300,13,46692,22,82,9,0.97,52,22,3591.692307692308,1.0,0.79
8301,6,184761,49,51,10,0.98,25,98,30793.5,1.0,0.18
8302,38,98148,27,16,13,0.9,20,239,2582.842105263158,0.7105263157894737,1.1
8303,64,7716,10,217,9,0.02,35,88,120.5625,0.15625,0.99
8304,65,17088,57,227,12,0.24,1,300,262.89230769230767,0.8769230769230769,0.88
8305,35,32001,13,291,3,0.14,52,122,914.3142857142856,0.3714285714285714,0.86
8306,14,154656,12,200,10,0.64,31,31,11046.857142857143,0.8571428571428571,0.54
8307,80,132022,23,81,0,0.85,14,11,1650.275,0.2875,1.29
8308,40,5286,57,127,1,0.57,3,305,132.15,1.0,1.08
8309,89,136811,15,79,9,0.35,16,95,1537.202247191011,0.1685393258426966,1.26
8310,53,31158,27,188,9,0.91,14,52,587.8867924528302,0.5094339622641509,0.95
8311,74,101393,29,155,2,0.51,3,323,1370.1756756756756,0.3918918918918919,1.12
8312,53,6605,43,315,11,0.17,6,25,124.62264150943396,0.8113207547169812,0.7
8313,7,57492,40,159,0,0.53,9,77,8213.142857142857,1.0,0.97
8314,78,4321,38,241,1,0.02,33,80,55.3974358974359,0.4871794871794871,1.06
8315,9,176613,41,313,6,0.04,41,44,19623.666666666668,1.0,0.39
8316,94,183773,26,81,9,0.63,12,141,1955.031914893617,0.2765957446808511,1.27
8317,65,13170,16,43,9,0.72,2,19,202.6153846153846,0.2461538461538461,1.21
8318,89,57045,49,161,5,0.14,43,189,640.9550561797753,0.550561797752809,1.21
8319,94,141005,56,220,1,0.53,46,220,1500.0531914893618,0.5957446808510638,1.16
8320,30,141978,25,148,0,0.77,3,154,4732.6,0.8333333333333334,1.04
8321,76,111540,6,123,9,0.88,13,297,1467.6315789473683,0.0789473684210526,1.14
8322,9,155886,58,0,13,0.47,31,254,17320.666666666668,1.0,0.42
8323,19,102101,34,182,8,0.12,9,170,5373.736842105263,1.0,0.71
8324,20,1818,14,207,0,0.07,40,179,90.9,0.7,0.99
8325,5,9434,15,96,9,0.86,41,209,1886.8,1.0,0.06
8326,20,122494,20,20,4,0.08,8,125,6124.7,1.0,1.11
8327,41,188225,16,354,8,0.82,22,118,4590.8536585365855,0.3902439024390244,0.65
8328,7,31571,44,222,12,0.44,26,263,4510.142857142857,1.0,-0.12
8329,56,41694,25,47,8,0.44,57,346,744.5357142857143,0.4464285714285714,1.29
8330,51,95426,34,31,5,0.52,16,24,1871.0980392156864,0.6666666666666666,1.25
8331,99,119792,58,287,14,0.14,32,17,1210.020202020202,0.5858585858585859,0.95
8332,17,46485,19,129,2,0.74,35,186,2734.4117647058824,1.0,1.03
8333,84,144141,19,277,1,0.3,36,320,1715.9642857142858,0.2261904761904762,1.02
8334,59,58198,22,244,2,0.6,1,270,986.4067796610168,0.3728813559322034,0.93
8335,25,99316,4,51,0,0.01,7,132,3972.64,0.16,1.19
8336,70,170734,8,208,2,0.28,50,208,2439.057142857143,0.1142857142857142,1.12
8337,58,89970,22,351,1,0.04,49,276,1551.2068965517242,0.3793103448275862,0.86
8338,31,184241,17,229,7,0.31,40,49,5943.258064516129,0.5483870967741935,0.85
8339,42,73928,28,185,14,0.13,42,146,1760.190476190476,0.6666666666666666,0.88
8340,94,148174,10,161,9,0.07,48,284,1576.3191489361702,0.1063829787234042,1.21
8341,62,165529,42,198,6,0.85,11,338,2669.822580645161,0.6774193548387096,0.99
8342,66,88798,47,278,0,0.36,11,53,1345.4242424242425,0.7121212121212122,0.93
8343,50,53290,7,32,0,0.83,13,12,1065.8,0.14,1.3
8344,93,123664,26,18,4,0.89,41,113,1329.720430107527,0.2795698924731182,1.46
8345,15,144004,1,120,3,0.51,4,84,9600.266666666666,0.0666666666666666,0.93
8346,76,12766,22,68,14,0.57,25,197,167.97368421052633,0.2894736842105263,1.22
8347,12,89247,20,292,7,0.65,3,362,7437.25,1.0,0.41
8348,75,14292,9,214,7,0.64,56,186,190.56,0.12,1.09
8349,68,179703,37,122,14,0.53,10,292,2642.6911764705883,0.5441176470588235,1.07
8350,25,73944,58,279,2,0.59,5,320,2957.76,1.0,0.77
8351,76,107446,3,53,4,0.44,12,11,1413.7631578947369,0.0394736842105263,1.3
8352,67,35533,20,20,6,0.92,34,115,530.3432835820895,0.2985074626865671,1.35
8353,89,81773,59,96,7,0.72,12,288,918.7977528089888,0.6629213483146067,1.24
8354,68,125433,36,345,2,0.31,53,129,1844.6029411764705,0.5294117647058824,0.89
8355,24,137850,54,137,7,0.34,38,150,5743.75,1.0,0.94
8356,12,36059,42,41,9,0.46,15,175,3004.9166666666665,1.0,0.74
8357,62,123418,11,245,8,0.03,21,325,1990.6129032258063,0.1774193548387097,0.92
8358,50,136938,47,27,2,0.99,55,287,2738.76,0.94,1.37
8359,35,74965,51,57,11,0.47,4,336,2141.8571428571427,1.0,1.01
8360,97,61661,52,126,1,0.78,11,30,635.680412371134,0.5360824742268041,1.25
8361,13,44352,45,262,13,0.16,58,346,3411.692307692308,1.0,0.32
8362,19,111051,13,143,1,0.61,10,211,5844.789473684211,0.6842105263157895,1.0
8363,98,89373,51,92,4,0.38,7,137,911.969387755102,0.5204081632653061,1.28
8364,30,182808,19,34,11,0.89,9,339,6093.6,0.6333333333333333,1.02
8365,14,35075,46,91,9,0.93,18,325,2505.3571428571427,1.0,0.74
8366,33,92931,7,262,11,0.62,47,123,2816.090909090909,0.2121212121212121,0.75
8367,84,25104,26,13,0,0.06,27,266,298.85714285714283,0.3095238095238095,1.44
8368,40,66827,36,314,5,0.47,43,97,1670.675,0.9,0.79
8369,88,70222,40,317,6,0.02,28,250,797.9772727272727,0.4545454545454545,0.91
8370,41,133714,20,201,11,0.52,57,217,3261.317073170732,0.4878048780487805,0.93
8371,90,98013,47,321,12,0.5,32,184,1089.0333333333333,0.5222222222222223,0.88
8372,75,63845,55,277,4,0.42,10,282,851.2666666666667,0.7333333333333333,0.92
8373,27,9769,34,143,10,0.34,34,288,361.8148148148149,1.0,0.88
8374,45,96369,43,354,7,0.58,55,125,2141.5333333333333,0.9555555555555556,0.75
8375,97,51375,38,298,5,0.18,5,215,529.639175257732,0.3917525773195876,0.93
8376,84,164150,48,352,0,0.03,20,12,1954.1666666666667,0.5714285714285714,0.87
8377,32,13268,14,353,8,0.79,55,288,414.625,0.4375,0.66
8378,52,142916,46,244,11,0.79,30,96,2748.3846153846152,0.8846153846153846,0.86
8379,42,75174,11,11,4,0.58,33,154,1789.857142857143,0.2619047619047619,1.3
8380,35,192835,52,70,12,0.83,19,130,5509.571428571428,1.0,1.0
8381,18,103677,33,183,4,0.51,2,167,5759.833333333333,1.0,0.81
8382,77,143305,7,103,14,0.01,18,355,1861.103896103896,0.0909090909090909,1.15
8383,95,31496,59,10,0,0.15,14,261,331.53684210526313,0.6210526315789474,1.45
8384,92,149878,53,207,4,0.46,5,212,1629.108695652174,0.5760869565217391,1.07
8385,81,172398,36,224,2,0.86,58,60,2128.3703703703704,0.4444444444444444,1.14
8386,94,79807,29,316,9,0.23,18,209,849.0106382978723,0.3085106382978723,0.89
8387,33,171585,2,272,12,0.03,45,116,5199.545454545455,0.0606060606060606,0.71
8388,55,183833,29,53,2,0.41,51,40,3342.418181818182,0.5272727272727272,1.33
8389,53,20465,28,172,10,0.07,15,204,386.1320754716981,0.5283018867924528,0.97
8390,47,171574,0,246,9,0.55,23,313,3650.510638297872,0.0,0.84
8391,96,140322,15,152,7,0.06,50,59,1461.6875,0.15625,1.25
8392,96,61503,41,105,8,0.02,4,284,640.65625,0.4270833333333333,1.23
8393,76,22310,30,158,12,0.94,34,248,293.55263157894734,0.3947368421052631,1.1
8394,91,131301,57,105,5,0.67,24,128,1442.868131868132,0.6263736263736264,1.27
8395,97,94518,9,192,2,0.12,12,2,974.4123711340206,0.0927835051546391,1.14
8396,9,33206,29,294,7,0.56,29,41,3689.555555555556,1.0,0.33
8397,46,10764,42,275,2,0.26,6,66,234.0,0.9130434782608696,0.85
8398,11,187668,25,72,6,0.76,24,289,17060.727272727272,1.0,0.83
8399,46,144914,11,42,1,0.81,47,122,3150.304347826087,0.2391304347826087,1.33
8400,40,135048,39,193,5,0.51,22,216,3376.2,0.975,0.95
8401,31,139498,58,128,7,0.41,59,38,4499.935483870968,1.0,1.05
8402,62,154959,4,310,2,0.32,17,29,2499.3387096774195,0.064516129032258,0.86
8403,50,27710,8,107,12,0.03,57,105,554.2,0.16,1.12
8404,70,42387,10,102,8,0.56,32,364,605.5285714285715,0.1428571428571428,1.2
8405,29,179542,46,132,10,0.51,25,200,6191.103448275862,1.0,0.9
8406,77,138558,22,249,8,0.21,53,50,1799.4545454545455,0.2857142857142857,1.03
8407,31,171330,16,269,2,0.53,26,68,5526.774193548387,0.5161290322580645,0.85
8408,5,113418,42,102,2,0.47,27,71,22683.6,1.0,0.86
8409,91,23623,12,295,4,0.26,7,217,259.5934065934066,0.1318681318681318,0.93
8410,78,24806,16,237,8,0.74,35,135,318.02564102564105,0.2051282051282051,1.01
8411,46,138045,22,107,13,0.25,34,110,3000.978260869565,0.4782608695652174,1.04
8412,56,178287,58,136,11,0.45,27,200,3183.6964285714284,1.0,1.05
8413,29,115162,38,297,12,0.53,8,250,3971.103448275862,1.0,0.55
8414,58,178011,8,288,0,0.81,35,175,3069.155172413793,0.1379310344827586,0.94
8415,71,161229,17,24,0,0.42,18,29,2270.830985915493,0.2394366197183098,1.37
8416,10,6521,54,117,0,0.21,23,103,652.1,1.0,1.08
8417,62,13891,17,229,14,0.01,30,341,224.0483870967742,0.2741935483870967,0.9
8418,74,83331,29,333,3,0.25,16,213,1126.0945945945946,0.3918918918918919,0.85
8419,57,23474,41,255,12,0.75,31,91,411.8245614035088,0.7192982456140351,0.86
8420,70,158579,43,8,6,0.82,57,33,2265.4142857142856,0.6142857142857143,1.42
8421,62,11687,25,118,11,0.6,38,270,188.5,0.4032258064516129,1.13
8422,86,99550,17,118,10,0.95,50,290,1157.5581395348838,0.1976744186046511,1.25
8423,91,143081,20,90,1,0.52,34,159,1572.3186813186812,0.2197802197802197,1.34
8424,6,89762,40,171,11,0.48,1,229,14960.333333333334,1.0,-0.16
8425,80,89484,40,210,2,0.83,9,282,1118.55,0.5,1.06
8426,26,101475,41,313,3,0.17,36,221,3902.8846153846152,1.0,0.75
8427,41,45291,32,115,0,0.02,44,180,1104.658536585366,0.7804878048780488,1.2
8428,24,49296,42,287,1,0.88,4,116,2054.0,1.0,0.77
8429,28,41225,13,21,1,0.53,45,32,1472.321428571429,0.4642857142857143,1.3
8430,88,35828,54,348,13,0.74,58,261,407.1363636363636,0.6136363636363636,0.88
8431,69,168174,57,54,10,0.63,20,189,2437.304347826087,0.8260869565217391,1.24
8432,69,188414,9,107,14,0.66,45,275,2730.6376811594205,0.1304347826086956,1.16
8433,85,34712,27,76,14,0.59,17,329,408.3764705882353,0.3176470588235294,1.22
8434,5,27823,13,60,5,0.73,44,145,5564.6,1.0,0.6
8435,98,137433,18,121,3,0.11,10,38,1402.3775510204082,0.1836734693877551,1.25
8436,7,92374,25,91,11,0.25,46,193,13196.285714285714,1.0,0.22
8437,50,81174,9,322,6,0.48,43,14,1623.48,0.18,0.81
8438,59,39052,16,221,11,0.72,40,211,661.8983050847457,0.2711864406779661,0.95
8439,79,24265,33,129,10,0.31,13,309,307.1518987341772,0.4177215189873418,1.14
8440,92,91287,53,247,11,0.81,57,270,992.25,0.5760869565217391,1.07
8441,90,43012,13,120,7,0.07,57,238,477.9111111111111,0.1444444444444444,1.3
8442,68,11916,25,200,1,0.79,57,200,175.23529411764707,0.3676470588235294,1.15
8443,49,126462,49,160,1,0.7,38,104,2580.8571428571427,1.0,1.12
8444,30,76045,33,249,4,0.07,44,281,2534.833333333333,1.0,0.87
8445,81,177604,51,217,3,0.03,16,116,2192.641975308642,0.6296296296296297,1.06
8446,69,179731,18,62,11,0.84,39,18,2604.7971014492755,0.2608695652173913,1.25
8447,28,90860,23,216,13,0.14,33,333,3245.0,0.8214285714285714,0.7
8448,78,146075,30,340,9,0.25,27,137,1872.7564102564104,0.3846153846153846,0.82
8449,39,43634,39,63,1,0.9,37,218,1118.820512820513,1.0,1.25
8450,28,96479,5,211,8,0.34,48,23,3445.678571428572,0.1785714285714285,0.85
8451,32,75992,19,119,8,0.53,16,269,2374.75,0.59375,0.97
8452,84,12369,38,68,12,0.03,15,232,147.25,0.4523809523809524,1.24
8453,20,20329,56,123,9,0.57,16,167,1016.45,1.0,0.81
8454,63,87700,44,144,12,0.71,6,61,1392.063492063492,0.6984126984126984,1.02
8455,85,103960,33,295,11,0.57,29,221,1223.0588235294117,0.388235294117647,0.91
8456,58,13410,21,357,3,0.81,40,230,231.20689655172413,0.3620689655172414,0.81
8457,83,161802,6,128,1,0.78,17,91,1949.421686746988,0.072289156626506,1.22
8458,20,134737,32,12,2,0.48,40,86,6736.85,1.0,1.25
8459,19,171971,5,273,7,0.65,7,169,9051.105263157897,0.2631578947368421,0.59
8460,15,169775,15,67,12,0.28,34,318,11318.333333333334,1.0,0.72
8461,69,198023,7,269,10,0.36,45,285,2869.898550724637,0.1014492753623188,0.93
8462,83,156244,44,132,7,0.62,55,150,1882.4578313253007,0.5301204819277109,1.25
8463,94,3684,22,61,11,0.66,36,77,39.191489361702125,0.2340425531914893,1.34
8464,72,151822,17,160,13,0.09,26,348,2108.6388888888887,0.2361111111111111,1.06
8465,47,20887,13,25,6,0.82,26,269,444.40425531914894,0.2765957446808511,1.25
8466,73,152898,49,246,12,0.64,11,86,2094.493150684932,0.6712328767123288,0.9
8467,17,138252,35,188,3,0.33,54,174,8132.470588235294,1.0,0.94
8468,14,47779,14,285,0,0.23,25,241,3412.785714285714,1.0,0.82
8469,79,69095,4,317,9,0.6,36,347,874.620253164557,0.050632911392405,0.88
8470,86,194360,52,336,8,0.7,42,94,2260.0,0.6046511627906976,0.89
8471,45,172977,45,219,14,0.93,48,156,3843.933333333333,1.0,0.86
8472,54,128510,47,325,6,0.18,2,111,2379.814814814815,0.8703703703703703,0.74
8473,91,102261,14,248,12,0.5,41,169,1123.7472527472528,0.1538461538461538,1.02
8474,75,57068,10,90,0,0.96,28,148,760.9066666666666,0.1333333333333333,1.3
8475,63,19113,1,35,13,0.91,1,355,303.3809523809524,0.0158730158730158,1.18
8476,43,43861,22,6,14,0.48,6,51,1020.0232558139536,0.5116279069767442,1.11
8477,7,79487,23,320,4,0.55,55,114,11355.285714285714,1.0,0.46
8478,80,26617,17,201,2,0.92,40,136,332.7125,0.2125,1.13
8479,11,99330,3,332,1,0.03,36,178,9030.0,0.2727272727272727,0.7
8480,53,134655,14,40,2,0.98,1,160,2540.6603773584907,0.2641509433962264,1.25
8481,30,27250,11,31,5,0.98,49,317,908.3333333333334,0.3666666666666666,1.22
8482,37,4055,58,141,11,0.94,15,103,109.5945945945946,1.0,0.91
8483,52,73337,58,255,6,0.97,1,341,1410.326923076923,1.0,0.84
8484,83,166498,2,160,9,0.3,19,214,2006.0,0.0240963855421686,1.12
8485,6,128615,31,29,8,0.04,25,344,21435.83333333333,1.0,0.42
8486,75,103255,35,261,12,0.28,14,172,1376.7333333333331,0.4666666666666667,0.89
8487,36,61532,20,9,9,0.35,22,164,1709.2222222222222,0.5555555555555556,1.17
8488,8,90376,47,202,11,0.35,23,196,11297.0,1.0,0.11
8489,24,10933,5,358,14,0.68,7,364,455.5416666666667,0.2083333333333333,0.34
8490,40,32979,1,275,10,0.86,34,267,824.475,0.025,0.77
8491,36,46047,57,344,6,0.22,11,264,1279.0833333333333,1.0,0.65
8492,32,5137,53,123,11,0.45,16,260,160.53125,1.0,0.9
8493,81,12423,8,117,0,0.38,47,74,153.37037037037038,0.0987654320987654,1.3
8494,5,90851,11,267,12,0.76,38,12,18170.2,1.0,-0.59
8495,64,35482,43,277,6,0.32,9,353,554.40625,0.671875,0.87
8496,60,176228,58,75,12,0.06,4,37,2937.133333333333,0.9666666666666668,1.11
8497,39,53483,23,13,0,0.33,45,337,1371.3589743589744,0.5897435897435898,1.37
8498,34,35754,13,105,12,0.35,56,142,1051.5882352941176,0.3823529411764705,1.01
8499,58,168384,48,175,7,0.82,40,354,2903.1724137931037,0.8275862068965517,1.06
8500,40,24363,40,181,1,0.55,35,40,609.075,1.0,1.06
8501,59,18085,11,35,1,0.52,23,347,306.5254237288136,0.1864406779661017,1.33
8502,93,57889,26,54,0,0.6,24,280,622.4623655913979,0.2795698924731182,1.39
8503,84,103090,9,269,8,0.56,54,338,1227.2619047619048,0.1071428571428571,1.02
8504,62,80951,42,1,11,0.68,4,319,1305.6612903225807,0.6774193548387096,1.25
8505,87,129227,1,255,12,0.9,30,272,1485.367816091954,0.0114942528735632,0.98
8506,69,130925,30,1,14,0.88,40,51,1897.463768115942,0.4347826086956521,1.33
8507,73,57414,27,60,13,0.5,59,16,786.4931506849315,0.3698630136986301,1.3
8508,55,118159,15,362,10,0.85,32,58,2148.3454545454547,0.2727272727272727,0.7
8509,26,179124,58,106,7,0.86,52,163,6889.384615384615,1.0,1.03
8510,92,87934,0,133,8,0.79,38,196,955.804347826087,0.0,1.24
8511,57,33691,21,22,7,0.04,34,226,591.0701754385965,0.3684210526315789,1.3
8512,40,55697,0,72,3,0.66,34,161,1392.425,0.0,1.2
8513,72,135116,30,350,8,0.31,31,215,1876.611111111111,0.4166666666666667,0.8
8514,40,4883,21,27,14,0.87,31,74,122.075,0.525,1.11
8515,56,32712,33,24,7,0.28,32,57,584.1428571428571,0.5892857142857143,1.29
8516,57,114655,11,354,0,0.92,36,203,2011.4912280701756,0.1929824561403508,0.83
8517,86,22545,58,64,9,0.62,22,68,262.1511627906977,0.6744186046511628,1.29
8518,54,19204,54,193,13,0.65,19,220,355.6296296296296,1.0,0.91
8519,84,24268,22,206,4,0.89,45,268,288.9047619047619,0.2619047619047619,1.13
8520,45,85383,27,298,13,0.99,35,273,1897.4,0.6,0.72
8521,22,168211,51,39,8,0.31,38,325,7645.954545454545,1.0,1.05
8522,26,120755,49,22,12,0.09,42,258,4644.423076923077,1.0,1.04
8523,70,97940,11,176,11,0.72,15,205,1399.142857142857,0.1571428571428571,1.02
8524,25,29436,26,263,7,0.07,56,213,1177.44,1.0,0.77
8525,48,136197,22,127,0,0.53,38,13,2837.4375,0.4583333333333333,1.19
8526,51,173606,0,262,5,0.35,8,160,3404.0392156862745,0.0,0.85
8527,43,99524,59,276,10,0.39,32,357,2314.5116279069766,1.0,0.78
8528,33,87842,58,34,5,0.24,36,169,2661.878787878788,1.0,1.21
8529,58,43973,42,100,1,0.7,37,187,758.1551724137931,0.7241379310344828,1.24
8530,94,77369,1,224,10,0.57,30,257,823.0744680851063,0.0106382978723404,1.06
8531,89,88533,43,228,1,0.95,51,303,994.752808988764,0.4831460674157303,1.14
8532,21,34521,30,98,0,0.36,48,87,1643.857142857143,1.0,1.19
8533,84,139560,1,81,5,0.39,23,205,1661.428571428571,0.0119047619047619,1.29
8534,64,40974,48,316,8,0.17,43,133,640.21875,0.75,0.85
8535,35,124900,24,329,7,0.61,7,233,3568.5714285714284,0.6857142857142857,0.64
8536,77,43448,37,195,4,0.09,22,355,564.2597402597403,0.4805194805194805,1.08
8537,99,8938,47,364,7,0.97,36,256,90.28282828282828,0.4747474747474747,0.88
8538,82,183185,18,67,1,0.91,39,132,2233.9634146341464,0.2195121951219512,1.37
8539,53,105262,27,272,11,0.7,28,322,1986.0754716981128,0.5094339622641509,0.82
8540,6,147842,5,298,10,0.32,12,176,24640.33333333333,0.8333333333333334,-0.25
8541,52,184707,38,358,5,0.36,3,54,3552.0576923076924,0.7307692307692307,0.69
8542,18,189894,18,343,11,0.09,45,131,10549.666666666666,1.0,0.4
8543,63,50934,51,358,1,0.25,38,278,808.4761904761905,0.8095238095238095,0.84
8544,62,66526,57,140,7,0.35,44,333,1073.0,0.9193548387096774,1.15
8545,62,98204,16,184,11,0.45,36,201,1583.9354838709678,0.2580645161290322,1.02
8546,55,22487,5,153,1,0.46,21,272,408.8545454545455,0.0909090909090909,1.12
8547,88,185391,14,188,4,0.89,22,184,2106.715909090909,0.1590909090909091,1.13
8548,6,13869,21,61,12,0.45,23,178,2311.5,1.0,-0.04
8549,45,172869,40,18,11,0.96,7,194,3841.533333333333,0.8888888888888888,1.15
8550,87,188370,33,80,6,0.08,7,97,2165.1724137931037,0.3793103448275862,1.26
8551,86,115576,4,29,6,0.21,21,85,1343.906976744186,0.0465116279069767,1.37
8552,20,83209,52,126,3,0.39,44,78,4160.45,1.0,1.04
8553,8,83299,22,217,7,0.89,14,146,10412.375,1.0,0.37
8554,16,45933,4,12,13,0.12,42,51,2870.8125,0.25,0.82
8555,33,77579,43,176,6,0.36,7,217,2350.878787878788,1.0,0.9
8556,11,141642,9,337,9,0.11,5,248,12876.545454545454,0.8181818181818182,0.19
8557,18,138958,3,120,4,0.77,37,66,7719.888888888889,0.1666666666666666,0.99
8558,16,199566,11,178,13,0.28,19,84,12472.875,0.6875,0.5
8559,9,175159,46,110,3,0.43,25,360,19462.11111111111,1.0,0.89
8560,85,91177,9,8,13,0.82,12,200,1072.6705882352942,0.1058823529411764,1.33
8561,36,68719,59,221,1,0.17,9,104,1908.861111111111,1.0,0.93
8562,78,95606,29,284,1,0.95,1,94,1225.7179487179487,0.3717948717948718,0.92
8563,47,135846,49,348,3,0.39,52,231,2890.340425531915,1.0,0.81
8564,85,30018,23,109,7,0.33,43,6,353.15294117647056,0.2705882352941176,1.27
8565,73,86839,4,135,10,0.19,29,312,1189.5753424657537,0.0547945205479452,1.14
8566,49,146344,12,107,5,0.47,43,47,2986.612244897959,0.2448979591836734,1.17
8567,13,154658,35,336,8,0.98,19,336,11896.76923076923,1.0,0.35
8568,53,34545,8,203,1,0.49,15,19,651.7924528301887,0.1509433962264151,1.02
8569,37,3566,17,14,12,0.45,36,3,96.37837837837836,0.4594594594594595,1.15
8570,22,77489,34,161,6,0.01,18,141,3522.2272727272725,1.0,0.86
8571,13,66355,30,194,13,0.29,22,82,5104.2307692307695,1.0,0.36
8572,66,163768,23,260,0,0.23,22,128,2481.333333333333,0.3484848484848485,0.98
8573,61,73940,42,353,1,0.04,30,297,1212.1311475409836,0.6885245901639344,0.82
8574,33,127731,3,8,13,0.45,7,7,3870.636363636364,0.0909090909090909,1.05
8575,82,99382,40,215,10,0.14,48,22,1211.9756097560976,0.4878048780487805,1.07
